Date,Open,High,Low,Close,Adj Close,Volume
2013-10-14,53.980000,53.980000,53.980000,53.980000,48.025200,300
2013-10-15,53.980000,53.980000,53.980000,53.980000,48.025200,0
2013-10-16,54.570000,54.570000,54.570000,54.570000,48.550098,100
2013-10-17,54.560001,55.080002,54.560001,54.950001,48.888172,500
2013-10-18,54.950001,54.950001,54.950001,54.950001,48.888172,0
2013-10-21,55.330002,55.330002,55.330002,55.330002,49.226250,200
2013-10-22,55.330002,55.330002,55.330002,55.330002,49.226250,0
2013-10-23,55.330002,55.330002,55.330002,55.330002,49.226250,0
2013-10-24,55.330002,55.330002,55.330002,55.330002,49.226250,0
2013-10-25,55.330002,55.330002,55.330002,55.330002,49.226250,0
2013-10-28,55.919998,55.919998,55.919998,55.919998,49.751167,600
2013-10-29,56.060001,56.110001,56.060001,56.099998,49.911308,400
2013-10-30,56.099998,56.099998,56.099998,56.099998,49.911308,0
2013-10-31,56.099998,56.099998,56.099998,56.099998,49.911308,0
2013-11-01,55.939999,55.939999,55.939999,55.939999,49.768970,200
2013-11-04,56.110001,56.110001,56.110001,56.110001,49.920219,500
2013-11-05,56.110001,56.110001,56.110001,56.110001,49.920219,0
2013-11-06,56.110001,56.110001,56.110001,56.110001,49.920219,0
2013-11-07,56.110001,56.110001,56.110001,56.110001,49.920219,0
2013-11-08,55.270000,55.270000,55.270000,55.270000,49.172882,200
2013-11-11,56.000000,56.000000,56.000000,56.000000,49.822357,100
2013-11-12,55.860001,55.889999,55.860001,55.889999,49.724491,200
2013-11-13,55.889999,55.889999,55.889999,55.889999,49.724491,0
2013-11-14,55.889999,55.889999,55.889999,55.889999,49.724491,0
2013-11-15,55.889999,55.889999,55.889999,55.889999,49.724491,0
2013-11-18,55.889999,55.889999,55.889999,55.889999,49.724491,0
2013-11-19,55.889999,55.889999,55.889999,55.889999,49.724491,0
2013-11-20,56.580002,56.580002,56.410000,56.410000,50.187130,500
2013-11-21,56.250000,56.450001,56.250000,56.450001,50.222710,500
2013-11-22,56.450001,56.450001,56.450001,56.450001,50.222710,0
2013-11-25,56.650002,56.650002,56.650002,56.650002,50.400642,100
2013-11-26,56.650002,56.650002,56.650002,56.650002,50.400642,0
2013-11-27,56.650002,56.650002,56.650002,56.650002,50.400642,0
2013-11-29,56.650002,56.650002,56.650002,56.650002,50.400642,0
2013-12-02,56.650002,56.650002,56.650002,56.650002,50.400642,0
2013-12-03,56.230000,56.320000,56.180000,56.180000,49.982483,4900
2013-12-04,56.180000,56.180000,56.180000,56.180000,49.982483,0
2013-12-05,56.180000,56.180000,56.180000,56.180000,49.982483,0
2013-12-06,56.570000,56.570000,56.570000,56.570000,50.329472,200
2013-12-09,56.779999,56.810001,56.779999,56.810001,50.542984,400
2013-12-10,56.810001,56.810001,56.810001,56.810001,50.542984,0
2013-12-11,56.810001,56.810001,56.810001,56.810001,50.542984,0
2013-12-12,55.740002,55.740002,55.740002,55.740002,49.591030,100
2013-12-13,55.759998,55.869999,55.759998,55.869999,49.706684,500
2013-12-16,56.139999,56.139999,56.139999,56.139999,49.946903,100
2013-12-17,56.139999,56.139999,56.139999,56.139999,49.946903,0
2013-12-18,56.000000,56.000000,56.000000,56.000000,49.822357,200
2013-12-19,56.549999,56.549999,56.549999,56.549999,50.311668,200
2013-12-20,56.549999,56.549999,56.549999,56.549999,50.311668,0
2013-12-23,56.919998,56.919998,56.919998,56.919998,50.932667,200
2013-12-24,57.160000,57.160000,57.160000,57.160000,51.147430,300
2013-12-26,57.220001,57.320000,57.169998,57.169998,51.156376,6400
2013-12-27,56.860001,57.410000,56.860001,57.410000,51.371120,800
2013-12-30,57.410000,57.410000,57.410000,57.410000,51.371120,0
2013-12-31,57.590000,57.630001,57.520000,57.520000,51.469555,1400
2014-01-02,57.520000,57.520000,57.520000,57.520000,51.469555,0
2014-01-03,57.750000,57.750000,57.209999,57.209999,51.192169,300
2014-01-06,57.209999,57.209999,57.209999,57.209999,51.192169,0
2014-01-07,57.500000,57.500000,56.720001,57.220001,51.201107,900
2014-01-08,57.220001,57.220001,57.220001,57.220001,51.201107,0
2014-01-09,56.799999,57.340000,56.799999,57.099998,51.093727,700
2014-01-10,57.099998,57.099998,57.099998,57.099998,51.093727,0
2014-01-13,57.520000,57.520000,57.509998,57.509998,51.460613,500
2014-01-14,57.130001,57.240002,57.130001,57.240002,51.219009,600
2014-01-15,57.500000,57.599998,57.500000,57.599998,51.541145,2100
2014-01-16,57.480000,57.480000,57.470001,57.470001,51.424824,700
2014-01-17,57.410000,57.410000,57.410000,57.410000,51.371120,200
2014-01-21,57.410000,57.410000,57.410000,57.410000,51.371120,0
2014-01-22,57.709999,57.709999,57.709999,57.709999,51.639576,100
2014-01-23,57.709999,57.709999,57.709999,57.709999,51.639576,0
2014-01-24,56.730000,56.750000,56.290001,56.290001,50.368942,700
2014-01-27,56.130001,56.130001,56.130001,56.130001,50.225777,200
2014-01-28,56.209999,56.209999,56.189999,56.189999,50.279457,700
2014-01-29,56.189999,56.189999,56.189999,56.189999,50.279457,0
2014-01-30,56.400002,56.400002,56.400002,56.400002,50.467373,200
2014-01-31,56.400002,56.400002,56.400002,56.400002,50.467373,0
2014-02-03,56.400002,56.400002,56.400002,56.400002,50.467373,0
2014-02-04,55.720001,55.720001,55.080002,55.299999,49.483070,1900
2014-02-05,55.299999,55.299999,55.299999,55.299999,49.483070,0
2014-02-06,55.299999,55.299999,55.299999,55.299999,49.483070,0
2014-02-07,56.259998,56.259998,56.259998,56.259998,50.342098,100
2014-02-10,56.540001,56.540001,56.540001,56.540001,50.592651,100
2014-02-11,56.540001,56.540001,56.540001,56.540001,50.592651,0
2014-02-12,56.540001,56.540001,56.540001,56.540001,50.592651,0
2014-02-13,57.299999,57.630001,57.299999,57.630001,51.567993,900
2014-02-14,57.630001,57.630001,57.630001,57.630001,51.567993,0
2014-02-18,57.630001,57.630001,57.630001,57.630001,51.567993,0
2014-02-19,58.189999,58.330002,58.189999,58.330002,52.194355,500
2014-02-20,58.330002,58.330002,58.330002,58.330002,52.194355,0
2014-02-21,58.450001,58.450001,58.450001,58.450001,52.301735,200
2014-02-24,58.570000,58.570000,58.570000,58.570000,52.409103,300
2014-02-25,58.570000,58.570000,58.570000,58.570000,52.409103,0
2014-02-26,58.700001,58.700001,58.669998,58.700001,52.525448,2300
2014-02-27,58.700001,58.700001,58.700001,58.700001,52.525448,0
2014-02-28,58.700001,58.700001,58.700001,58.700001,52.525448,0
2014-03-03,58.650002,58.650002,58.650002,58.650002,52.480709,1400
2014-03-04,59.349998,59.380001,59.349998,59.369999,53.124969,600
2014-03-05,59.369999,59.369999,59.230000,59.230000,52.999680,500
2014-03-06,59.230000,59.230000,59.230000,59.230000,52.999680,0
2014-03-07,59.150002,59.299999,59.150002,59.299999,53.062328,700
2014-03-10,59.299999,59.299999,59.299999,59.299999,53.062328,0
2014-03-11,59.110001,59.110001,59.110001,59.110001,52.892311,100
2014-03-12,58.680000,58.709999,58.680000,58.709999,52.534389,300
2014-03-13,58.709999,58.709999,58.709999,58.709999,52.534389,0
2014-03-14,58.709999,58.709999,58.709999,58.709999,52.534389,0
2014-03-17,58.709999,58.709999,58.709999,58.709999,52.534389,0
2014-03-18,59.299999,59.310001,59.299999,59.310001,53.071274,300
2014-03-19,59.310001,59.310001,59.310001,59.310001,53.071274,0
2014-03-20,59.310001,59.310001,59.310001,59.310001,53.071274,0
2014-03-21,59.459999,59.459999,59.459999,59.459999,53.205486,100
2014-03-24,58.950001,58.950001,58.950001,58.950001,52.749146,100
2014-03-25,58.950001,58.950001,58.950001,58.950001,52.985538,0
2014-03-26,58.950001,58.950001,58.950001,58.950001,52.985538,0
2014-03-27,58.400002,58.400002,58.259998,58.259998,52.365345,2400
2014-03-28,58.830002,58.830002,58.830002,58.830002,52.877678,3500
2014-03-31,59.230000,59.230000,59.230000,59.230000,53.237202,400
2014-04-01,59.230000,59.230000,59.230000,59.230000,53.237202,0
2014-04-02,59.619999,59.619999,59.590000,59.599998,53.569759,2600
2014-04-03,59.660000,59.660000,59.500000,59.549999,53.524826,28000
2014-04-04,59.549999,59.549999,59.549999,59.549999,53.524826,7300
2014-04-07,58.820000,58.820000,58.820000,58.820000,52.868687,200
2014-04-08,58.820000,58.820000,58.820000,58.820000,52.868687,0
2014-04-09,58.759998,58.759998,58.759998,58.759998,52.814751,300
2014-04-10,58.560001,58.560001,58.540001,58.540001,52.617020,900
2014-04-11,57.990002,57.990002,57.990002,57.990002,52.122665,300
2014-04-14,58.000000,58.000000,57.990002,57.990002,52.122665,200
2014-04-15,58.400002,58.400002,57.939999,57.939999,52.077721,800
2014-04-16,58.799999,58.799999,58.799999,58.799999,52.850700,500
2014-04-17,59.020000,59.119999,59.020000,59.119999,53.138317,900
2014-04-21,59.139999,59.139999,59.139999,59.139999,53.156300,700
2014-04-22,59.419998,59.419998,59.400002,59.400002,53.390003,400
2014-04-23,59.400002,59.400002,59.400002,59.400002,53.390003,0
2014-04-24,59.400002,59.400002,59.400002,59.400002,53.390003,0
2014-04-25,59.169998,59.230000,59.119999,59.139999,53.156300,1100
2014-04-28,58.810001,59.029999,58.810001,58.959999,52.994518,1200
2014-04-29,59.340000,59.369999,59.279999,59.369999,53.363037,1500
2014-04-30,59.439999,59.500000,59.439999,59.480000,53.461895,600
2014-05-01,59.540001,59.820000,59.540001,59.660000,53.623699,5800
2014-05-02,59.720001,59.720001,59.619999,59.689999,53.650661,4300
2014-05-05,59.689999,59.689999,59.689999,59.689999,53.650661,0
2014-05-06,59.549999,59.549999,59.389999,59.389999,53.381016,700
2014-05-07,59.590000,59.590000,59.560001,59.570000,53.542797,500
2014-05-08,59.570000,59.570000,59.570000,59.570000,53.542797,0
2014-05-09,59.570000,59.570000,59.520000,59.529999,53.506844,5600
2014-05-12,60.230000,60.230000,59.930000,60.080002,54.001194,1000
2014-05-13,60.230000,60.230000,60.070000,60.090000,54.010204,2000
2014-05-14,60.020000,60.020000,60.020000,60.020000,53.947266,700
2014-05-15,59.480000,59.490002,59.299999,59.299999,53.300117,2700
2014-05-16,59.439999,59.650002,59.439999,59.650002,53.614712,4100
2014-05-19,59.750000,59.799999,59.750000,59.799999,53.749531,1600
2014-05-20,59.540001,59.599998,59.279999,59.400002,53.390003,16300
2014-05-21,59.660000,59.660000,59.540001,59.619999,53.587734,4700
2014-05-22,59.799999,60.000000,59.799999,59.919998,53.857384,6100
2014-05-23,59.959999,60.119999,59.959999,60.099998,54.019173,3000
2014-05-27,60.400002,60.450001,60.330002,60.360001,54.252872,16000
2014-05-28,60.500000,60.540001,60.320000,60.520000,54.396671,6500
2014-05-29,60.480000,60.639999,60.480000,60.639999,54.504532,16800
2014-05-30,60.709999,60.840000,60.709999,60.840000,54.684299,5000
2014-06-02,60.830002,61.000000,60.669998,60.990002,54.819126,19200
2014-06-03,60.990002,60.990002,60.990002,60.990002,54.819126,0
2014-06-04,61.470001,61.470001,60.889999,60.930000,54.765202,2300
2014-06-05,60.930000,60.930000,60.930000,60.930000,54.765202,0
2014-06-06,61.680000,61.680000,61.680000,61.680000,55.439320,400
2014-06-09,61.669998,61.669998,61.669998,61.669998,55.430317,300
2014-06-10,61.509998,61.509998,61.509998,61.509998,55.286510,200
2014-06-11,61.509998,61.509998,61.509998,61.509998,55.286510,0
2014-06-12,61.509998,61.509998,61.509998,61.509998,55.286510,0
2014-06-13,61.509998,61.509998,61.509998,61.509998,55.286510,0
2014-06-16,61.509998,61.509998,61.509998,61.509998,55.286510,0
2014-06-17,61.509998,61.509998,61.509998,61.509998,55.286510,0
2014-06-18,61.549999,61.549999,61.549999,61.549999,55.322468,200
2014-06-19,62.070000,62.090000,62.020000,62.090000,55.807842,1200
2014-06-20,62.189999,62.209999,62.139999,62.139999,55.852772,6900
2014-06-23,62.279999,62.279999,62.279999,62.279999,55.978607,200
2014-06-24,62.279999,62.279999,61.900002,61.900002,55.637047,1500
2014-06-25,61.590000,61.689999,61.590000,61.689999,55.727390,1600
2014-06-26,61.520000,61.680000,61.439999,61.680000,55.718357,1100
2014-06-27,61.840000,61.840000,61.840000,61.840000,55.862892,300
2014-06-30,61.990002,61.990002,61.849998,61.849998,55.871922,300
2014-07-01,62.220001,62.220001,62.220001,62.220001,56.206161,200
2014-07-02,62.080002,62.130001,61.939999,61.939999,55.953228,2600
2014-07-03,62.270000,62.270000,62.270000,62.270000,56.251328,800
2014-07-07,61.959999,61.959999,61.959999,61.959999,55.971291,400
2014-07-08,61.639999,61.639999,61.639999,61.639999,55.682220,700
2014-07-09,61.900002,61.900002,61.900002,61.900002,55.917088,400
2014-07-10,61.700001,61.700001,61.650002,61.689999,55.727390,3300
2014-07-11,61.689999,61.689999,61.689999,61.689999,55.727390,0
2014-07-14,61.689999,61.689999,61.689999,61.689999,55.727390,0
2014-07-15,61.689999,61.689999,61.689999,61.689999,55.727390,0
2014-07-16,62.029999,62.029999,62.029999,62.029999,56.034531,500
2014-07-17,61.630001,61.639999,61.560001,61.560001,55.609959,1600
2014-07-18,61.790001,61.970001,61.680000,61.970001,55.980324,1000
2014-07-21,61.779999,61.779999,61.779999,61.779999,55.808693,1000
2014-07-22,61.990002,62.040001,61.930000,61.930000,55.944195,37600
2014-07-23,61.930000,61.930000,61.930000,61.930000,55.944195,0
2014-07-24,62.040001,62.130001,62.040001,62.130001,56.124859,800
2014-07-25,62.130001,62.130001,62.130001,62.130001,56.124859,0
2014-07-28,61.759998,61.759998,61.490002,61.490002,55.546726,2200
2014-07-29,62.040001,62.040001,61.779999,61.900002,55.917088,1200
2014-07-30,62.070000,62.070000,61.330002,61.330002,55.402176,10700
2014-07-31,60.970001,61.150002,60.490002,60.740002,54.869213,7200
2014-08-01,60.549999,60.610001,60.150002,60.450001,54.607246,3400
2014-08-04,60.320000,60.660000,60.320000,60.650002,54.787910,2700
2014-08-05,60.380001,60.380001,59.939999,60.169998,54.354298,9200
2014-08-06,60.049999,60.299999,60.049999,60.119999,54.309139,20100
2014-08-07,60.290001,60.369999,59.799999,59.799999,54.020065,17700
2014-08-08,59.990002,60.529999,59.990002,60.480000,54.634342,166800
2014-08-11,61.029999,61.080002,60.740002,60.770000,54.896317,12200
2014-08-12,60.830002,60.830002,60.610001,60.650002,54.787910,10700
2014-08-13,60.869999,60.869999,60.869999,60.869999,54.986633,800
2014-08-14,61.330002,61.330002,61.230000,61.250000,55.329922,800
2014-08-15,61.610001,61.610001,61.610001,61.610001,55.655125,200
2014-08-18,61.750000,61.840000,61.750000,61.840000,55.862892,9100
2014-08-19,62.169998,62.209999,62.160000,62.209999,56.197124,1300
2014-08-20,61.820000,62.320000,61.820000,62.310001,56.287468,2000
2014-08-21,62.509998,62.509998,62.509998,62.509998,56.468132,400
2014-08-22,62.439999,62.509998,62.369999,62.369999,56.341671,11200
2014-08-25,62.830002,62.830002,62.619999,62.630001,56.576538,4000
2014-08-26,62.660000,62.660000,62.660000,62.660000,56.603630,500
2014-08-27,62.619999,62.619999,62.619999,62.619999,56.567497,200
2014-08-28,62.630001,62.630001,62.619999,62.619999,56.567497,5200
2014-08-29,62.650002,62.869999,62.650002,62.840000,56.766239,4600
2014-09-02,62.970001,63.040001,62.810001,62.860001,56.784302,73800
2014-09-03,63.099998,63.119999,62.840000,62.889999,56.811401,226900
2014-09-04,62.990002,62.990002,62.810001,62.820000,56.748173,3900
2014-09-05,63.619999,63.619999,62.709999,62.950001,56.865608,4000
2014-09-08,63.430000,63.430000,62.820000,63.029999,56.937874,27900
2014-09-09,62.820000,62.820000,62.639999,62.720001,56.657833,14500
2014-09-10,62.720001,62.720001,62.720001,62.720001,56.657833,0
2014-09-11,62.709999,62.709999,62.709999,62.709999,56.648800,200
2014-09-12,62.419998,62.419998,62.259998,62.259998,56.242287,2700
2014-09-15,62.209999,62.240002,62.090000,62.180000,56.170029,3800
2014-09-16,62.139999,62.669998,62.139999,62.669998,56.612667,5300
2014-09-17,62.770000,62.779999,62.610001,62.610001,56.558468,1300
2014-09-18,62.730000,62.730000,62.599998,62.639999,56.585564,3300
2014-09-19,62.730000,62.730000,62.730000,62.730000,56.666874,300
2014-09-22,62.259998,62.259998,62.250000,62.250000,56.233265,1000
2014-09-23,62.110001,62.110001,61.790001,61.790001,55.817719,2000
2014-09-24,61.490002,62.049999,61.490002,62.049999,56.269325,1500
2014-09-25,61.900002,61.900002,61.330002,61.330002,55.616402,1600
2014-09-26,61.330002,61.330002,61.330002,61.330002,55.616402,0
2014-09-29,61.540001,61.540001,61.279999,61.310001,55.598270,4100
2014-09-30,61.389999,61.389999,61.389999,61.389999,55.670822,100
2014-10-01,60.990002,60.990002,60.680000,60.680000,55.026966,1800
2014-10-02,60.820000,60.820000,60.820000,60.820000,55.153923,200
2014-10-03,61.299999,61.459999,61.299999,61.459999,55.734303,3100
2014-10-06,61.380001,61.380001,61.340000,61.340000,55.625477,109200
2014-10-07,61.160000,61.160000,61.160000,61.160000,55.462246,300
2014-10-08,61.299999,61.320000,61.299999,61.320000,55.607338,1000
2014-10-09,61.400002,61.400002,60.720001,60.720001,55.063244,42900
2014-10-10,60.639999,60.639999,59.900002,59.900002,54.319641,2200
2014-10-13,60.060001,60.060001,59.549999,59.900002,54.319641,3100
2014-10-14,59.570000,59.759998,59.290001,59.290001,53.766460,3900
2014-10-15,58.750000,58.750000,57.970001,58.410000,52.968437,23600
2014-10-16,58.410000,59.160000,58.410000,59.160000,53.648575,2600
2014-10-17,59.919998,59.919998,59.689999,59.770000,54.201748,42700
2014-10-20,59.939999,60.130001,59.939999,60.130001,54.528198,1600
2014-10-21,60.130001,60.130001,60.130001,60.130001,54.528198,0
2014-10-22,61.439999,61.590000,61.090000,61.090000,55.398773,182400
2014-10-23,61.660000,61.750000,61.650002,61.709999,55.961010,12500
2014-10-24,62.139999,62.150002,62.119999,62.119999,56.332806,5500
2014-10-27,62.119999,62.119999,62.119999,62.119999,56.332806,0
2014-10-28,62.410000,62.410000,62.349998,62.360001,56.550449,900
2014-10-29,62.360001,62.360001,62.360001,62.360001,56.550449,0
2014-10-30,62.709999,63.150002,62.709999,62.970001,57.103626,60400
2014-10-31,63.549999,63.630001,63.500000,63.610001,57.684002,35800
2014-11-03,63.900002,63.900002,63.720001,63.799999,57.856297,32200
2014-11-04,63.650002,63.650002,63.599998,63.599998,57.674931,500
2014-11-05,63.820000,63.959999,63.810001,63.959999,58.001381,800
2014-11-06,63.959999,63.959999,63.959999,63.959999,58.001381,0
2014-11-07,63.959999,63.959999,63.959999,63.959999,58.001381,0
2014-11-10,64.459999,64.459999,64.459999,64.459999,58.454826,33900
2014-11-11,64.459999,64.459999,64.459999,64.459999,58.454826,0
2014-11-12,64.339996,64.349998,64.339996,64.349998,58.355061,2100
2014-11-13,64.320000,64.320000,64.320000,64.320000,58.327854,100
2014-11-14,64.320000,64.320000,64.320000,64.320000,58.327854,0
2014-11-17,64.169998,64.500000,64.169998,64.449997,58.445751,1100
2014-11-18,64.669998,64.879997,64.639999,64.879997,58.835686,1000
2014-11-19,64.680000,64.680000,64.680000,64.680000,58.654308,1800
2014-11-20,64.680000,64.680000,64.680000,64.680000,58.654308,0
2014-11-21,64.680000,64.680000,64.680000,64.680000,58.654308,0
2014-11-24,64.680000,64.680000,64.680000,64.680000,58.654308,0
